owner_id,name,screen_name,members_count,is_gov,posts,likes_declared,comments_declared,views,likes_total,likes_from_subs,unique_likers,unique_sub_likers,comments_total,comments_from_subs,unique_commenters,size_bucket,segment,avg_likes_per_post,share_likes_from_subs,sub_like_reach
-218212849,Про шторы и не только | Чебоксары | Москва,pro_shtori,898,0,18.0,406.0,13.0,15295.0,1060.0,641.0,581.0,288.0,1241.0,1024.0,429.0,100–1K,Обычные,58.888888888888886,0.6047169811320755,0.3207126948775056
-203649892,"МБОУ 'Новоайбесинская СОШ'""""",club203649892,457,0,346.0,2828.0,25.0,100162.0,6061.0,5496.0,436.0,261.0,60.0,57.0,22.0,100–1K,Обычные,17.517341040462426,0.9067810592311499,0.5711159737417943
-212661321,"Торты, капкейки на заказ Алатырь",alatyrcake,772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-215831232,Жемчужина г.Алатырь,beautysalonpearl,339,0,1.0,2.0,0.0,197.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,100–1K,Обычные,2.0,1.0,0.0058997050147492625
-229761151,За Рулем Алатырь,zarylem_alatyr,126,0,53.0,270.0,2.0,14249.0,270.0,204.0,72.0,24.0,0.0,0.0,0.0,100–1K,Обычные,5.09433962264151,0.7555555555555555,0.19047619047619047
-200231907,Роллы/Суши/Новочебоксарск/ Доставка,cookingroll,4097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-217391629,Отдел культуры города Новочебоксарска,club217391629,46,0,69.0,50.0,1.0,793.0,56.0,28.0,10.0,2.0,1.0,0.0,1.0,<100,Обычные,0.8115942028985508,0.5,0.043478260869565216
-119233017,Вакансии в Чувашии,cheb_rabota_cheb,12491,0,3479.0,48784.0,0.0,1032083.0,44504.0,0.0,40013.0,0.0,0.0,0.0,0.0,5K–20K,Обычные,12.792181661396953,0.0,0.0
-219815759,"Стоматологический центр 'Здоровье'"" г. Алатырь""",club219815759,934,0,5.0,53.0,1.0,8008.0,53.0,0.0,39.0,0.0,1.0,0.0,1.0,100–1K,Обычные,10.6,0.0,0.0
-17391486,Подслушано на дорогах Чувашии,bdd21,321,0,2.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100–1K,Обычные,0.5,1.0,0.003115264797507788
-217890601,Судебный участок №6 г. Новочебоксарск,chv.novsud6,112,0,47.0,1.0,0.0,1289.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.02127659574468085,0.0,0.0
-107290552,"Центр помощи детям-инвалидам 'Лука'"" г.Алатыря""",centr_luka,1346,0,101.0,7958.0,353.0,572298.0,8621.0,0.0,1552.0,0.0,362.0,0.0,114.0,1K–5K,Обычные,85.35643564356435,0.0,0.0
-220808415,Психолог онлайн | Новочебоксарск Чебоксары,trof.tv_psy,658,0,11.0,247.0,2.0,9790.0,247.0,104.0,181.0,40.0,2.0,2.0,2.0,100–1K,Обычные,22.454545454545453,0.42105263157894735,0.060790273556231005
-112086787,Новочебоксарск СШОР №9,club112086787,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-223902814,Торты на заказ г.Новочебоксарск,club223902814,55,0,66.0,242.0,5.0,6103.0,242.0,226.0,38.0,25.0,3.0,3.0,2.0,<100,Обычные,3.6666666666666665,0.9338842975206612,0.45454545454545453
-26878054,[*]*****,counter_strike.frag_tm,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-236760988,Съешь меня! Чебоксары/Новочебоксарск,eatme21_cheb,39,0,23.0,65.0,1.0,2112.0,65.0,64.0,9.0,8.0,1.0,0.0,1.0,<100,Обычные,2.8260869565217392,0.9846153846153847,0.20512820512820512
-56895299,"Автошкола 'НИВА'""  Новочебоксарск""",club56895299,541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-227788299,"Натяжные Потолки Алатырь 'просто ПУШКА'""""",potolki.alatyr21,155,0,4.0,0.0,0.0,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-217447958,Финотдел г. Новочебоксарска,nowch_fo,16,0,86.0,34.0,0.0,376.0,34.0,0.0,7.0,0.0,0.0,0.0,0.0,<100,Обычные,0.3953488372093023,0.0,0.0
-228941849,Цветы | Доставка цветов | Цветы Алатырь | FLORA,flora2125,1111,0,22.0,716.0,5.0,130843.0,132.0,125.0,53.0,48.0,3.0,2.0,3.0,1K–5K,Обычные,6.0,0.946969696969697,0.043204320432043204
-46147666,Библиотеки Урмарского района Чувашии,club46147666,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-82720185,ФК ДЮСШ 2,club82720185,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-211503151,ТОЧКА КРАСОТЫ наращиваниересниц#обучение#Алатырь,elenadolgova1989,213,0,5.0,5.0,0.0,974.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,100–1K,Обычные,1.0,1.0,0.009389671361502348
-136007733,Алатырь Online,alatyr_online,2204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-183612799,"БУ 'Алатырский КЦСОН'""""",acson21,1834,0,335.0,25151.0,582.0,468534.0,33738.0,32317.0,1276.0,686.0,719.0,692.0,147.0,1K–5K,Обычные,100.71044776119403,0.9578813207659019,0.37404580152671757
-225974116,LPG - массаж лица и тела г. Новочебоксарск,bodysculptor21,311,0,27.0,89.0,0.0,2300.0,90.0,89.0,23.0,22.0,0.0,0.0,0.0,100–1K,Обычные,3.3333333333333335,0.9888888888888889,0.0707395498392283
-164875126,Православный молодежный клуб Новочебоксарск,club164875126,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-206707539,«ChebGadget» — Электроника в Новочебоксарске,chebgadget,186,0,21.0,66.0,1.0,3225.0,69.0,0.0,11.0,0.0,1.0,0.0,1.0,100–1K,Обычные,3.2857142857142856,0.0,0.0
-9152393,"Кафе 'Кахети'"" Открытие летнего сезона!!!!!""",club9152393,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-27297337,███⎮==●==●==●==●==⎮███  I-Ioвоайбесинская средняя школа  ███⎮==●==●==●==●==⎮███,club27297337,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-27181094,Работа В ИНТЕРНЕТЕ,club27181094,192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-102835837,вечная память маме 16.10.1969-03.11.2013,club102835837,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-72892877,Coins Up! Зарабатывай премиум на игровую валюту!,club72892877,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-60969764,Bia | SoyLuna | Violetta,bisoluvi,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-126629211,Цветы для дома и сада.,club126629211,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-77418152,Родная Чукальская школа,club77418152,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-81091862,Взаимопомощь|Чебоксары-Батырево.,club81091862,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-21665081,БИАТЛОН и ЛЫЖНЫЕ ГОНКИ,club21665081,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-156624550,"МБОУ 'Чуманкасинская СОШ'""""",rdsh_chsosh,1078,0,624.0,8227.0,126.0,436273.0,14448.0,0.0,812.0,0.0,261.0,0.0,67.0,1K–5K,Обычные,23.153846153846153,0.0,0.0
-222692536,Маникюр Новочебоксарск,galinail_beauty,92,0,14.0,48.0,2.0,1681.0,48.0,45.0,10.0,9.0,2.0,2.0,2.0,<100,Обычные,3.4285714285714284,0.9375,0.09782608695652174
-154751192,Дрессировка собак Новочебоксарск - Чебоксары,dressirovka21,244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-219782851,ТОРТЫ НА ЗАКАЗ Новочебоксарск | Micafe,mimikatort,655,0,12.0,23.0,0.0,4428.0,23.0,20.0,14.0,11.0,0.0,0.0,0.0,100–1K,Обычные,1.9166666666666667,0.8695652173913043,0.016793893129770993
-81086555,KStudio г. Новочебоксарск,kstudio_foto,3249,0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,0.0,,0.0
-218012199,Судебный участок № 1 Цивильского района,chv.ziv1,166,0,194.0,0.0,0.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-231407045,Работа в Новочебоксарске | Подработка | Халтура,podrabotka_novocheboksarsk,930,0,182.0,0.0,18.0,1860.0,0.0,0.0,0.0,0.0,19.0,14.0,10.0,100–1K,Обычные,0.0,,0.0
-221527186,КЛУБНИКА В ШОКОЛАДЕ НОВОЧЕБОКСАРСК|ЧЕБОКСАРЫ,verysweet21,221,0,35.0,120.0,1.0,7536.0,120.0,118.0,21.0,19.0,1.0,1.0,1.0,100–1K,Обычные,3.4285714285714284,0.9833333333333333,0.08597285067873303
-228340062,Маникюр | Новочебоксарск,maniqr_novocheboksarsk,76,0,3.0,7.0,0.0,437.0,7.0,7.0,6.0,6.0,0.0,0.0,0.0,<100,Обычные,2.3333333333333335,1.0,0.07894736842105263
-236526121,ТОРТЫ НА ЗАКАЗ Новочебоксарск│Чебоксары,nchk_sladkaya_m21,27,0,31.0,98.0,4.0,3539.0,113.0,106.0,17.0,10.0,2.0,2.0,2.0,<100,Обычные,3.6451612903225805,0.9380530973451328,0.37037037037037035
-143742675,"Квартиры часы, сутки Новочебоксарск",club143742675,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-226141302,"Магазин часов 'Вовремя'"" Новочебоксарск""",vovremya21,79,0,18.0,57.0,0.0,4705.0,65.0,65.0,8.0,8.0,0.0,0.0,0.0,<100,Обычные,3.611111111111111,1.0,0.10126582278481013
-36620663,АвтоСервис Алатырь 3D Развал схождение,auto_servis_alat,603,0,1.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-209880940,Алатырь Объявления,club209880940,804,0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-217375054,Управление имуществом г.Новочебоксарска,club217375054,40,0,82.0,31.0,0.0,521.0,32.0,19.0,6.0,2.0,0.0,0.0,0.0,<100,Обычные,0.3902439024390244,0.59375,0.05
-191676334,Кадровый центр «Работа России» Урмарский,club191676334,92,0,52.0,0.0,0.0,15230.0,2192.0,307.0,439.0,33.0,0.0,0.0,0.0,<100,Обычные,42.15384615384615,0.14005474452554745,0.358695652173913
-227962293,Риелтор Новочебоксарска|Елена Артемьева,rieltornovocheboksarskaelena,124,0,101.0,235.0,0.0,14986.0,244.0,49.0,206.0,14.0,0.0,0.0,0.0,100–1K,Обычные,2.4158415841584158,0.20081967213114754,0.11290322580645161
-229132891,"Группа 'Василек'"" МАДОО '""Детский сад '"" Родничок '""""",club229132891,31,0,37.0,212.0,3.0,4974.0,212.0,206.0,21.0,15.0,2.0,2.0,1.0,<100,Обычные,5.72972972972973,0.9716981132075472,0.4838709677419355
-125735615,Работа Чебоксары,rabotacheboksary_21,51076,0,1167.0,4096.0,323.0,2850299.0,5520.0,4783.0,1784.0,1278.0,2173.0,2037.0,631.0,20K–100K,Обычные,4.730077120822622,0.8664855072463769,0.025021536533792778
-77643971,"уничтожение насекомых Чебоксары, Новочебоксарск",bezklopov,2389,0,1.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,0.0,,0.0
-167897833,Аниме и k-pop  магазин Новочебоксарск,anime_novocheboksarsk,1272,0,158.0,330.0,0.0,15412.0,330.0,329.0,9.0,8.0,0.0,0.0,0.0,1K–5K,Обычные,2.088607594936709,0.996969696969697,0.006289308176100629
-58338768,#YES,prosto_yesss,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-125021211,✨★Клип-арты от Беззубика★✨,cliparts_toothless,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-231779525,Вязание крючком | DG_knit | Ручная работа,dg_knit,350,0,1.0,64.0,2.0,142.0,64.0,7.0,64.0,7.0,2.0,2.0,2.0,100–1K,Обычные,64.0,0.109375,0.02
-176781971,Кафе-клуб Небеса,nebesa_21,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-25912219,"Минуса, Instrumental, Кач, Андер, Продажа минусов по доступной цене, Минуса на заказ...А также группа для начинающих MC (...Подруливаем текста и минуса, если не получается писать самим...)",hot_ring_project,39,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-77102561,мото и тачки,club77102561,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-178006001,СТО 57,remzona57,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-193478419,Мебель от Димана.тел.89530116001,club193478419,400,0,10.0,70.0,3.0,1820.0,70.0,0.0,19.0,0.0,3.0,0.0,2.0,100–1K,Обычные,7.0,0.0,0.0
-196778441,❦ Ручной массаж лица и тела | Новочебоксарск.,massagenovocheboksarsk21,91,0,16.0,77.0,25.0,8519.0,77.0,56.0,37.0,18.0,20.0,19.0,18.0,<100,Обычные,4.8125,0.7272727272727273,0.1978021978021978
-101226192,Союз ветеранов Вооруженных Сил России ЦивильскМО,club101226192,904,0,182.0,2706.0,138.0,118798.0,2932.0,2610.0,557.0,296.0,140.0,126.0,69.0,100–1K,Обычные,16.10989010989011,0.8901773533424284,0.3274336283185841
-184553445,LPG сервис | Установка ГБО Новочебоксарск,gbocheb,477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-197966019,Знакомства Новочебоксарск / Сваха,club197966019,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-38401476,Фотограф (Новочебоксарск),zotkatyaa_ph,66,0,3.0,1.0,0.0,145.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,<100,Обычные,0.3333333333333333,1.0,0.015151515151515152
-237396087,Ростовые куклы Новочебоксарск,club237396087,61,0,27.0,283.0,0.0,6551.0,283.0,204.0,84.0,30.0,0.0,0.0,0.0,<100,Обычные,10.481481481481481,0.7208480565371025,0.4918032786885246
-208856662,Барахолка Новочебоксарск,club208856662,613,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-229782798,"Кератин, ботокс, обучение с 0 Новочебоксарск",bonirahair,74,0,9.0,27.0,0.0,1823.0,27.0,19.0,14.0,9.0,0.0,0.0,0.0,<100,Обычные,3.0,0.7037037037037037,0.12162162162162163
-45378566,ВЕЛОХОД - клуб велолюбителей ● Новочебоксарск,velokhod,179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-112464636,Интурист г. Новочебоксарск,gtcheb,926,0,6.0,4.0,0.0,767.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,100–1K,Обычные,0.6666666666666666,1.0,0.0010799136069114472
-194192446,"МБУДО 'Цивильская ДШИ им. О.Я.Агаковой'""""",club194192446,499,0,142.0,1424.0,17.0,62751.0,1816.0,1619.0,311.0,166.0,20.0,19.0,15.0,100–1K,Обычные,12.788732394366198,0.8915198237885462,0.33266533066132264
-216203929,ANNABELL,annabellnailss,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-72696943,ЧИПТЮНИНГ ДИАГНОСТИКА УСТАНОВКА ГБО 4 ПОКОЛЕНИЯ,diag_21,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-30393730,"9 класс 'МБОУ Новоатайская СОШ'""""",club30393730,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-18353421,"МБОУ «Новоатайская СОШ'"";179;2026-07-13 23:28:02.655024+03
-71886140;group;club71886140;'""ПоДсЛуШаНо в МУРАТАХ""",club18353421,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-232808753,"2 класс МБОУ 'Новомуратская СОШ'""""",club232808753,32,0,23.0,131.0,2.0,3549.0,131.0,114.0,29.0,16.0,2.0,0.0,2.0,<100,Обычные,5.695652173913044,0.8702290076335878,0.5
-66712934,Чукальские спортсмены,club66712934,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-14857606,"МБОУ 'Санарпосинская СОШ'""""",sansosh,289,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-218169451,Норваш-Шигалинский территориальный отдел,club218169451,312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-54581419,Турагентство Сфера,sferaorel,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-155208405,КРАЙ ЧУВАШСКИЙ,club155208405,59,0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-100722020,Визажист Чебоксары Андреева Дарья,make_daryaa,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-22641374,"'МОУ'""Абашевская'""СОШ'""""",club22641374,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,,,0.0
-226307064,Подслушано I Алатырь,alatyrforever,6178,0,290.0,4510.0,337.0,965056.0,4678.0,3909.0,1427.0,957.0,300.0,231.0,153.0,5K–20K,Обычные,16.131034482758622,0.8356135100470287,0.1549044998381353
-97611519,"'Русский Лес'"" Пиломатериал г. Новочебоксарск""",russkiless,540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-195512770,Доска Объявлений | Новочебоксарск,club195512770,1827,0,88.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1K–5K,Обычные,0.022727272727272728,1.0,0.0010946907498631637
-227072802,Цветы & Мечты | Цветы Новочебоксарск Чебоксары,flowers_dreams21,100,0,74.0,68.0,0.0,3445.0,68.0,66.0,8.0,6.0,0.0,0.0,0.0,100–1K,Обычные,0.918918918918919,0.9705882352941176,0.06
-123518266,Новочебоксарск работа вакансии объявления,novocheboksarsk.house,261,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,0.0,,0.0
-220809613,Новочебоксарск объявления купить недорого,novocheboksarsk_kupit_nedorogo,35,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-79418887,ШИНОМОНТАЖ /  НОВОЧЕБОКСАРСК / ПРАВКА ДИСКОВ,shinobanda,1395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,,,0.0
-225767001,Профсоюз Новочебоксарской городской больницы,club225767001,330,0,34.0,379.0,4.0,14713.0,482.0,367.0,200.0,101.0,6.0,5.0,6.0,100–1K,Обычные,14.176470588235293,0.7614107883817427,0.30606060606060603
-149037078,ПЕРЕТЯЖКА МЕБЕЛИ  ЧЕБОКСАРЫ-НОВОЧЕБОКСАРСК,club149037078,417,0,6.0,6.0,0.0,602.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,100–1K,Обычные,1.0,1.0,0.004796163069544364
-53648472,Всё для рыбалки | Новочебоксарск,narybalku21,340,0,27.0,63.0,1.0,2983.0,73.0,72.0,9.0,8.0,1.0,0.0,1.0,100–1K,Обычные,2.7037037037037037,0.9863013698630136,0.023529411764705882
-100264153,Детский массаж на дому Новочебоксарск Чебоксары,club100264153,232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-102987036,Актив Новочебоксарского кадетского лицея,club102987036,83,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<100,Обычные,0.0,,0.0
-194642226,Логопед Новочебоксарск,logoped_21,143,0,3.0,1.0,0.0,209.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100–1K,Обычные,0.3333333333333333,1.0,0.006993006993006993
-145292443,СТО Автомастер  (Новочебоксарск),autonchk,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-200416798,Новочебоксарск Подслушано | Чувашия Онлайн Услыш,club200416798,158,0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,100–1K,Обычные,0.16666666666666666,0.0,0.0
-55776233,Знакомства в Новочебоксарске,v_novocheboksarske,234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100–1K,Обычные,,,0.0
-132817936,"Цветы 'ВАСИЛЁК'"" Новочебоксарск""",vasilek21ru,711,0,1.0,2.0,0.0,383.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,100–1K,Обычные,2.0,1.0,0.0028129395218002813
-203558554,Подслушано Красночетайский Край,club203558554,920,0,15.0,8.0,4.0,0.0,8.0,0.0,8.0,0.0,4.0,0.0,4.0,100–1K,Обычные,0.5333333333333333,0.0,0.0
-129203851,МЕБЕЛЬ ЧУВАШИИ | НОВОЧЕБОКСАРСК И ЧЕБОКСАРЫ,welcome_mebel,742,0,4.0,13.0,0.0,1094.0,13.0,10.0,7.0,4.0,0.0,0.0,0.0,100–1K,Обычные,3.25,0.7692307692307693,0.005390835579514825
-189165515,"МБДОУ 'Детский сад №20'""  г. Новочебоксарск""",ds20now,118,0,211.0,202.0,0.0,7068.0,202.0,118.0,81.0,5.0,0.0,0.0,0.0,100–1K,Обычные,0.957345971563981,0.5841584158415841,0.0423728813559322
-164205874,Алатырь,alatyrskiy,4412,0,32.0,418.0,0.0,41479.0,424.0,0.0,186.0,0.0,0.0,0.0,0.0,1K–5K,Обычные,13.25,0.0,0.0
